id,student_id,grade,program_id,admin_added,agree,auto_eligibility,auto_eligibility_last_run,choice_rank,created_at,eligibility_override,last_saved,lottery_entries,lottery_group,lottery_number,lottery_subgroup,lottery_sublottery,lottery_weight,payment_amount,payment_trans_id,priority_super_priority_99,priority_neighborhood_and_sibling_attending,priority_neighborhood_and_sibling_attending_override,priority_neighborhood,priority_neighborhood_override,priority_sibling_attending,priority_sibling_attending_override,priority_sibling_applying,priority_sibling_applying_override,priority_preferred_town_zip_code,priority_rank_1,priority_rank_1_override,priority_rank_2,priority_rank_2_override,priority_rank_3,priority_rank_3_override,priority_rank_4,priority_rank_4_override,priority_rank_5,priority_rank_5_override,priority_rank_6,priority_rank_6_override,siblings_applying,siblings_current,sis_error,sis_export_timestamp,sis_export_status,status,status_timestamp,sub_rank,submitted,submitted_timestamp,updated_at,withdrawn,withdrawn_reason,lottery_timestamp_placed,prob,unmatched,assigned
352848,3626354,9,13203,0,0,0,,1,2025-02-03T07:12:51Z,0,,1,950,,0,4,1,0,,,0,,0,,1,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-27T11:40:34Z,,1,2025-02-03T07:16:45Z,2025-03-27T11:40:34Z,0,"",2025-03-27T11:40:34Z,1,0,0
352849,3656840,5,13271,0,0,0,,1,2025-02-03T07:13:16Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:31Z,,1,2025-02-03T07:23:11Z,2025-03-19T11:13:19Z,0,"",2025-03-27T07:08:12Z,0.239,0.761,0
352851,3656840,5,13290,0,0,0,,3,2025-02-03T07:13:16Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:32Z,,1,2025-02-03T07:23:11Z,2025-03-19T11:25:01Z,0,"",2025-03-27T08:01:15Z,0,0.761,0
352853,3625566,4,13285,0,0,0,,1,2025-02-03T07:13:49Z,0,,1,943,,0,4,1,0,,,0,,0,,1,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:32Z,,1,2025-02-03T07:15:05Z,2025-03-14T10:51:32Z,0,"",2025-03-27T07:08:23Z,0,1,0
352858,3618020,K,13221,0,0,0,,2,2025-02-03T07:14:49Z,0,,1,942,,0,5,1,0,,,0,,0,,,,1,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:32Z,,1,2025-02-03T07:16:29Z,2025-03-19T10:59:08Z,0,"",2025-03-27T07:07:26Z,0,0,0
352859,3618020,K,13242,0,0,0,,4,2025-02-03T07:14:50Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T10:51:33Z,,1,2025-02-03T07:16:29Z,2025-03-27T07:20:39Z,0,"",2025-03-27T07:06:27Z,0,0,0
352860,3618020,K,13274,0,0,0,,1,2025-02-03T07:14:50Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:33Z,,1,2025-02-03T07:16:29Z,2025-03-27T07:23:30Z,0,"",2025-03-27T07:07:05Z,1,0,1
352861,3618020,K,13281,0,0,0,,3,2025-02-03T07:14:50Z,0,,1,942,,0,5,1,0,,,0,,0,,,,1,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:33Z,,1,2025-02-03T07:16:29Z,2025-03-19T11:18:54Z,0,"",2025-03-27T07:06:46Z,0,0,0
352862,3618020,K,13294,0,0,0,,5,2025-02-03T07:14:50Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T10:51:33Z,,1,2025-02-03T07:16:29Z,2025-03-19T11:26:33Z,0,"",2025-03-27T07:06:27Z,0,0,0
352863,3618075,K,13221,0,0,0,,2,2025-02-03T07:15:12Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:34Z,,1,2025-02-03T20:27:35Z,2025-03-19T10:59:08Z,0,"",2025-03-27T07:07:29Z,1,0,1
352865,3618075,K,13272,0,0,0,,3,2025-02-03T07:15:13Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:34Z,,1,2025-02-03T20:27:35Z,2025-03-19T11:13:36Z,0,"",2025-03-27T07:06:54Z,0,0,0
352866,3618075,K,13281,0,0,0,,1,2025-02-03T07:15:13Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:34Z,,1,2025-02-03T20:27:35Z,2025-03-19T11:18:54Z,0,"",2025-03-27T07:06:47Z,0,0,0
352868,10073410,PreK4,13238,0,0,0,,4,2025-02-03T07:15:43Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T10:51:35Z,,1,2025-02-03T07:17:45Z,2025-03-19T11:00:43Z,0,"",2025-03-27T07:08:17Z,0,0,0
352869,10073410,PreK4,13285,0,0,0,,3,2025-02-03T07:15:43Z,0,,1,945,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:35Z,,1,2025-02-03T07:17:45Z,2025-03-19T11:20:01Z,0,"",2025-03-27T07:07:34Z,0,0,0
352870,10073410,PreK4,13287,0,0,0,,1,2025-02-03T07:15:43Z,0,,1,951,,0,1,1,0,,1,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:35Z,,1,2025-02-03T07:17:45Z,2025-03-14T10:51:35Z,0,"",2025-03-27T07:07:18Z,1,0,1
352871,10073410,PreK4,13288,0,0,0,,5,2025-02-03T07:15:43Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T10:51:36Z,,1,2025-02-03T07:17:45Z,2025-03-19T11:20:58Z,0,"",2025-03-27T07:07:34Z,0,0,0
352872,10073410,PreK4,13290,0,0,0,,2,2025-02-03T07:15:44Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:36Z,,1,2025-02-03T07:17:45Z,2025-03-19T11:25:01Z,0,"",2025-03-27T08:00:21Z,0,0,0
352873,10073410,PreK4,13295,0,0,0,,6,2025-02-03T07:15:44Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T10:51:36Z,,1,2025-02-03T07:17:45Z,2025-03-19T11:25:49Z,0,"",2025-03-27T07:06:58Z,0,0,0
352874,3624670,K,13271,0,0,0,,1,2025-02-03T07:16:25Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:37Z,,1,2025-02-03T07:17:38Z,2025-03-27T07:22:26Z,0,"",2025-03-27T07:07:32Z,0,0,0
352875,3624670,K,13274,0,0,0,,3,2025-02-03T07:16:26Z,0,,1,942,,0,4,1,0,,,0,,0,,1,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:37Z,,1,2025-02-03T07:17:38Z,2025-03-19T11:15:40Z,0,"",2025-03-27T07:07:05Z,0,0,0
352876,3624670,K,13288,0,0,0,,4,2025-02-03T07:16:26Z,0,,1,950,,0,5,1,0,,,0,,0,,,,1,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T10:51:38Z,,1,2025-02-03T07:17:38Z,2025-03-19T11:20:58Z,0,"",2025-03-27T07:07:42Z,0,0,0
352877,3624670,K,13290,0,0,0,,2,2025-02-03T07:16:26Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:38Z,,1,2025-02-03T07:17:38Z,2025-03-27T08:03:08Z,0,"",2025-03-27T08:00:29Z,1,0,0
352878,3625572,7,13276,0,0,0,,2,2025-02-03T07:16:32Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:38Z,,1,2025-02-03T07:18:09Z,2025-03-19T11:16:06Z,0,"",2025-03-27T07:08:42Z,0,1,0
352879,3625572,7,13285,0,0,0,,1,2025-02-03T07:16:32Z,0,,1,943,,0,4,1,0,,,0,,0,,1,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:39Z,,1,2025-02-03T07:18:09Z,2025-03-14T10:51:39Z,0,"",2025-03-27T07:08:42Z,0,1,0
352880,3662797,3,13285,0,0,0,,1,2025-02-03T07:16:53Z,0,,1,946,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:39Z,,1,2025-02-03T07:19:16Z,2025-03-19T11:20:02Z,0,"",2025-03-27T07:08:21Z,1,0,1
352881,7553672,1,13281,0,0,0,,4,2025-02-03T07:16:59Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T10:51:39Z,,1,2025-02-03T07:19:51Z,2025-03-19T11:18:54Z,0,"",2025-03-27T07:07:05Z,0,0,0
352882,7553672,1,13285,0,0,0,,1,2025-02-03T07:17:00Z,0,,1,943,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:39Z,,1,2025-02-03T07:19:51Z,2025-03-19T11:20:02Z,0,"",2025-03-27T07:07:53Z,0,0,0
352883,7553672,1,13287,0,0,0,,2,2025-02-03T07:17:00Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:40Z,,1,2025-02-03T07:19:51Z,2025-03-19T11:20:40Z,0,"",2025-03-27T07:07:37Z,1,0,1
352884,7553672,1,13297,0,0,0,,3,2025-02-03T07:17:00Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:40Z,,1,2025-02-03T07:19:51Z,2025-03-19T11:25:27Z,0,"",2025-03-27T07:06:20Z,0,0,0
352885,7553672,1,13299,0,0,0,,5,2025-02-03T07:17:00Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T10:51:41Z,,1,2025-02-03T07:19:51Z,2025-03-19T11:25:15Z,0,"",2025-03-27T07:07:01Z,0,0,0
352886,3626360,8,13240,0,0,0,,1,2025-02-03T07:18:02Z,0,,1,950,,0,4,1,0,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:41Z,,1,2025-02-03T07:18:38Z,2025-03-14T10:51:41Z,0,"",2025-03-27T07:08:10Z,1,0,0
352888,3655651,5,13290,0,0,0,,1,2025-02-03T07:18:04Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:41Z,,1,2025-02-03T07:20:18Z,2025-03-19T11:25:01Z,0,"",2025-03-27T08:01:15Z,0,1,0
352889,7506069,PreK4,13290,0,0,0,,1,2025-02-03T07:18:43Z,0,,1,950,,0,4,1,0,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:41Z,,1,2025-02-03T07:22:28Z,2025-03-14T10:51:41Z,0,"",2025-03-27T08:00:12Z,1,0,1
352890,3664682,8,13276,0,0,0,,1,2025-02-03T07:19:45Z,0,,1,949,,0,5,1,0,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:42Z,,1,2025-02-03T07:20:57Z,2025-03-14T10:51:42Z,0,"",2025-03-27T07:09:09Z,0,1,0
352891,3739093,9,13269,0,0,0,,1,2025-02-03T07:20:11Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:42Z,,1,2025-02-03T07:21:48Z,2025-03-19T11:13:00Z,0,"",2025-03-27T07:06:28Z,1,0,0
352892,3739093,9,13276,0,0,0,,2,2025-02-03T07:20:11Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:42Z,,1,2025-02-03T07:21:48Z,2025-03-19T11:16:06Z,0,"",2025-03-27T07:09:38Z,0,0,0
352893,3739093,9,13280,0,0,0,,3,2025-02-03T07:20:11Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:42Z,,1,2025-02-03T07:21:48Z,2025-03-19T11:18:22Z,0,"",2025-03-27T07:06:38Z,0,0,0
352894,3661761,3,13221,0,0,0,,2,2025-02-03T07:21:05Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:43Z,,1,2025-02-03T07:23:32Z,2025-03-27T07:15:14Z,0,"",2025-03-27T07:08:56Z,0.328,0,1
352895,3661761,3,13241,0,0,0,,6,2025-02-03T07:21:05Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T10:51:43Z,,1,2025-02-03T07:23:32Z,2025-03-19T11:05:29Z,0,"",2025-03-27T07:07:38Z,0,0,0
352896,3661761,3,13242,0,0,0,,4,2025-02-03T07:21:05Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T10:51:43Z,,1,2025-02-03T07:23:32Z,2025-03-27T07:20:39Z,0,"",2025-03-27T07:06:51Z,0,0,0
352897,3661761,3,13274,0,0,0,,5,2025-02-03T07:21:05Z,0,,1,942,,0,5,1,0,,,0,,0,,,,1,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T10:51:44Z,,1,2025-02-03T07:23:32Z,2025-03-19T11:15:40Z,0,"",2025-03-27T07:08:25Z,0,0,0
352898,3661761,3,13275,0,0,0,,3,2025-02-03T07:21:05Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:44Z,,1,2025-02-03T07:23:32Z,2025-03-27T07:24:03Z,0,"",2025-03-27T07:07:20Z,0,0,0
352899,3661761,3,13281,0,0,0,,1,2025-02-03T07:21:05Z,0,,1,942,,0,5,1,0,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:44Z,,1,2025-02-03T07:23:32Z,2025-03-14T10:51:44Z,0,"",2025-03-27T07:07:20Z,0.672,0,0
352900,10073420,6,13276,0,0,0,,1,2025-02-03T07:21:12Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:45Z,,1,2025-02-03T07:24:44Z,2025-03-19T11:16:06Z,0,"",2025-03-27T07:08:01Z,0.212,0.788,0
352902,10073451,9,13276,0,0,0,,3,2025-02-03T07:22:28Z,0,,1,949,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:45Z,,1,2025-02-03T07:27:34Z,2025-03-19T11:16:06Z,0,"",2025-03-27T07:09:29Z,0,0,0
352903,10073451,9,13283,0,0,0,,2,2025-02-03T07:22:28Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:45Z,,1,2025-02-03T07:27:34Z,2025-03-19T11:06:22Z,0,"",2025-03-27T07:07:41Z,0,0,0
352904,10073451,9,13291,0,0,0,,1,2025-02-03T07:22:28Z,0,,1,951,,0,1,1,0,,1,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:45Z,,1,2025-02-03T07:27:34Z,2025-03-14T10:51:45Z,0,"",2025-03-27T07:08:33Z,1,0,1
352905,10073451,9,13293,0,0,0,,4,2025-02-03T07:22:28Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T10:51:46Z,,1,2025-02-03T07:27:34Z,2025-03-19T11:26:54Z,0,"",2025-03-27T07:08:17Z,0,0,0
352906,3740299,7,13276,0,0,0,,1,2025-02-03T07:22:39Z,0,,1,952,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:46Z,,1,2025-02-03T07:23:47Z,2025-03-19T11:16:06Z,0,"",2025-03-27T07:08:56Z,0,1,0
352907,7526253,6,13276,0,0,0,,1,2025-02-03T07:22:40Z,0,,1,949,,0,5,1,0,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:46Z,,1,2025-02-03T07:23:31Z,2025-03-14T10:51:46Z,0,"",2025-03-27T07:07:50Z,1,0,0
352908,3649354,9,13293,0,0,0,,2,2025-02-03T07:23:24Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:46Z,,1,2025-02-03T07:26:14Z,2025-03-19T11:26:55Z,0,"",2025-03-27T07:07:31Z,0,0.659,0
352909,3649354,9,20947,0,0,0,,1,2025-02-03T07:23:24Z,0,,1,950,,0,1,1,0,,1,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:47Z,,1,2025-02-03T07:26:14Z,2025-03-25T14:16:32Z,0,"",2025-03-27T07:07:07Z,0.341,0.659,1
352910,7509195,7,13271,0,0,0,,1,2025-02-03T07:24:14Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:47Z,,1,2025-02-03T07:25:32Z,2025-03-27T07:22:27Z,0,"",2025-03-27T07:08:25Z,0.67,0,0
352911,7509195,7,13288,0,0,0,,3,2025-02-03T07:24:14Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:47Z,,1,2025-02-03T07:25:32Z,2025-03-27T07:29:00Z,0,"",2025-03-27T07:08:49Z,0,0,1
352912,7509195,7,13290,0,0,0,,2,2025-02-03T07:24:14Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:48Z,,1,2025-02-03T07:25:32Z,2025-03-27T08:03:08Z,0,"",2025-03-27T08:01:33Z,0.33,0,0
352913,3616622,2,13281,0,0,0,,2,2025-02-03T07:24:18Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:48Z,,1,2025-02-03T07:29:33Z,2025-03-19T11:18:54Z,0,"",2025-03-27T07:07:12Z,0,0,0
352914,3616622,2,13292,0,0,0,,1,2025-02-03T07:24:18Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:48Z,,1,2025-02-03T07:29:33Z,2025-03-19T11:28:04Z,0,"",2025-03-27T07:06:49Z,0,0,0
352915,3625770,K,13242,0,0,0,,2,2025-02-03T07:24:21Z,0,,1,942,,0,4,1,0,,,0,,0,,1,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:48Z,,1,2025-02-03T07:25:55Z,2025-03-19T11:05:39Z,0,"",2025-03-27T07:06:26Z,1,0,1
352916,3625770,K,13275,0,0,0,,4,2025-02-03T07:24:21Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T10:51:49Z,,1,2025-02-03T07:25:55Z,2025-03-19T11:15:54Z,0,"",2025-03-27T07:07:04Z,0,0,0
352917,3625770,K,13281,0,0,0,,1,2025-02-03T07:24:21Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:49Z,,1,2025-02-03T07:25:55Z,2025-03-19T11:18:54Z,0,"",2025-03-27T07:06:47Z,0,0,0
352918,3625770,K,13282,0,0,0,,3,2025-02-03T07:24:21Z,0,,1,942,,0,3,1,0,,,0,,1,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:49Z,,1,2025-02-03T07:25:55Z,2025-03-19T11:19:18Z,0,"",2025-03-27T07:06:18Z,0,0,0
352921,3621713,8,13239,0,0,0,,1,2025-02-03T07:25:03Z,0,,1,950,,0,4,1,0,,,0,,0,,1,,1,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:49Z,,1,2025-02-03T07:27:58Z,2025-03-14T10:51:49Z,0,"",2025-03-27T07:09:06Z,0,1,0
352922,3649885,8,13276,0,0,0,,1,2025-02-03T07:26:47Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:50Z,,1,2025-02-03T07:29:36Z,2025-03-19T11:16:06Z,0,"",2025-03-27T07:09:17Z,0,1,0
352923,7700370,4,13267,0,0,0,,2,2025-02-03T07:27:12Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:50Z,,1,2025-02-19T19:22:26Z,2025-03-27T07:21:06Z,0,"",2025-03-27T07:07:47Z,1,0,1
352924,7700370,4,13273,0,0,0,,6,2025-02-03T07:27:12Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T10:51:50Z,,1,2025-02-19T19:22:26Z,2025-03-27T07:23:10Z,0,"",2025-03-27T07:08:30Z,0,0,0
352925,7700370,4,13275,0,0,0,,1,2025-02-03T07:27:12Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:51Z,,1,2025-02-19T19:22:26Z,2025-03-27T07:24:03Z,0,"",2025-03-27T07:07:25Z,0,0,0
352927,7700370,4,13290,0,0,0,,4,2025-02-03T07:27:13Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T10:51:51Z,,1,2025-02-19T19:22:26Z,2025-03-27T08:03:08Z,0,"",2025-03-27T08:01:08Z,0,0,0
352928,3739923,7,13221,0,0,0,,3,2025-02-03T07:27:33Z,0,,1,942,,0,5,1,0,,,0,,0,,,,1,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:52Z,,1,2025-02-03T07:28:56Z,2025-03-19T10:59:08Z,0,"",2025-03-27T07:09:42Z,0,0,0
352929,3739923,7,13242,0,0,0,,6,2025-02-03T07:27:34Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,0,0,,,,1,2025-03-14T10:51:52Z,,1,2025-02-03T07:28:56Z,2025-03-27T07:20:39Z,0,"",2025-03-27T07:07:14Z,0,0,0
352930,3739923,7,13274,0,0,0,,4,2025-02-03T07:27:34Z,0,,1,942,,0,5,1,0,,,0,,0,,,,1,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T10:51:52Z,,1,2025-02-03T07:28:56Z,2025-03-19T11:15:40Z,0,"",2025-03-27T07:09:11Z,0,0,0
352932,3739923,7,13275,0,0,0,,5,2025-02-03T07:27:34Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,0,0,,,,1,2025-03-14T10:51:52Z,,1,2025-02-03T07:28:56Z,2025-03-27T07:24:03Z,0,"",2025-03-27T07:07:36Z,0,0,0
352934,3739923,7,13276,0,0,0,,1,2025-02-03T07:27:34Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:53Z,,1,2025-02-03T07:28:56Z,2025-03-19T11:16:07Z,0,"",2025-03-27T07:08:42Z,0,0,0
352935,3739923,7,13281,0,0,0,,2,2025-02-03T07:27:34Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:53Z,,1,2025-02-03T07:28:56Z,2025-03-27T07:26:34Z,0,"",2025-03-27T07:07:45Z,1,0,1
352938,3649504,9,13235,0,0,0,,2,2025-02-03T07:27:59Z,0,,1,942,,0,8,1,0,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:53Z,,1,2025-02-03T07:33:25Z,2025-03-19T10:58:56Z,0,"",2025-03-27T07:06:51Z,0.131,0.486,0
352939,3649504,9,13281,0,0,0,,4,2025-02-03T07:27:59Z,0,,1,942,,0,8,1,0,,,0,,0,,0,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T10:51:53Z,,1,2025-02-03T07:33:25Z,2025-03-19T11:18:54Z,0,"",2025-03-27T07:07:57Z,0,0.486,0
352940,3649504,9,13283,0,0,0,,1,2025-02-03T07:28:00Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:54Z,,1,2025-02-03T07:33:25Z,2025-03-19T11:06:22Z,0,"",2025-03-27T07:07:06Z,0.383,0.486,1
352941,3649504,9,13293,0,0,0,,3,2025-02-03T07:28:00Z,0,,1,950,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:54Z,,1,2025-02-03T07:33:25Z,2025-03-19T11:26:55Z,0,"",2025-03-27T07:07:35Z,0,0.486,0
352943,3673724,5,13271,0,0,0,,1,2025-02-03T07:28:27Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:54Z,,1,2025-02-06T11:52:25Z,2025-03-19T11:13:19Z,0,"",2025-03-27T07:08:15Z,0,0,0
352944,3673724,5,13285,0,0,0,,3,2025-02-03T07:28:27Z,0,,1,945,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,0,0,,,,1,2025-03-14T10:51:55Z,,1,2025-02-06T11:52:25Z,2025-03-19T11:20:02Z,0,"",2025-03-27T07:08:34Z,0,0,0
352945,3673724,5,13288,0,0,0,,4,2025-02-03T07:28:27Z,0,,1,951,,0,8,1,0,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,0,0,,,,1,2025-03-14T10:51:55Z,,1,2025-02-06T11:52:25Z,2025-03-19T11:20:58Z,0,"",2025-03-27T07:08:34Z,0,0,0
